Customer ID;Customer Name;Segment;Postal Code
FW-14395;Fred Wasserman;Corporate;35810
JM-15865;John Murray;Consumer;89115
PS-18970;Paul Stevenson;Home Office;90049
TC-21475;Tony Chapman;Home Office;44107
CV-12805;Cynthia Voltz;Corporate;68025
VS-21820;Vivek Sundaresam;Consumer;77340
SC-20575;Sonia Cooley;Consumer;90036
SG-20605;Speros Goranitis;Consumer;28806
NB-18580;Nicole Brennan;Corporate;71111
DR-12940;Daniel Raglin;Home Office;2908
MA-17560;Matt Abelman;Home Office;2149
TS-21655;Trudy Schmidt;Consumer;91730
JG-15115;Jack Garza;Consumer;28205
KM-16375;Katherine Murray;Home Office;2908
SD-20485;Shirley Daniels;Home Office;48640
TT-21070;Ted Trevino;Consumer;14609
BB-11545;Brenda Bowman;Corporate;49201
RS-19420;Ricardo Sperren;Corporate;23434
AI-10855;Arianne Irving;Consumer;94513
AH-10120;Adrian Hane;Home Office;77036
BF-11170;Ben Ferrer;Home Office;1841
AA-10480;Andrew Allen;Consumer;48234
SV-20815;Stuart Van;Corporate;84057
EH-14185;Evan Henry;Consumer;19120
JL-15850;John Lucas;Consumer;85204
JM-15250;Janet Martin;Consumer;28314
JB-15925;Joni Blumstein;Consumer;90032
PB-19105;Peter Bühler;Consumer;19140
SP-20620;Stefania Perrino;Corporate;80906
MC-17605;Matt Connell;Corporate;90032
BG-11695;Brooke Gillingham;Corporate;10009
JO-15550;Jesus Ocampo;Home Office;94109
AR-10345;Alex Russell;Corporate;78745
TS-21505;Tony Sayre;Consumer;44105
GA-14515;George Ashbrook;Consumer;79907
TN-21040;Tanja Norvell;Home Office;32303
TW-21025;Tamara Willingham;Home Office;98103
PA-19060;Pete Armstrong;Home Office;75220
JD-15790;John Dryer;Consumer;77070
MN-17935;Michael Nguyen;Consumer;45503
GM-14500;Gene McClure;Consumer;98103
DG-13300;Deirdre Greer;Corporate;98105
AG-10330;Alex Grayson;Consumer;28205
JF-15355;Jay Fein;Consumer;21215
SC-20680;Steve Carroll;Home Office;94110
CM-11935;Carlos Meador;Consumer;85705
KT-16480;Kean Thornton;Consumer;90036
CP-12340;Christine Phan;Corporate;6708
EK-13795;Eileen Kiefer;Home Office;60610
CW-11905;Carl Weiss;Home Office;11561
KH-16510;Keith Herrera;Consumer;22204
AB-10600;Ann Blume;Corporate;28540
AH-10075;Adam Hart;Corporate;43229
CK-12595;Clytie Kelty;Consumer;28205
SP-20620;Stefania Perrino;Corporate;14215
JP-15460;Jennifer Patt;Corporate;77041
BG-11035;Barry Gonzalez;Consumer;38109
CC-12550;Clay Cheatham;Consumer;75023
SL-20155;Sara Luxemburg;Home Office;97301
FO-14305;Frank Olsen;Consumer;31907
BB-11545;Brenda Bowman;Corporate;21044
DO-13435;Denny Ordway;Consumer;97206
LB-16735;Larry Blacks;Consumer;32303
TS-21205;Thomas Seio;Corporate;92503
CS-12505;Cindy Stewart;Consumer;43130
SP-20920;Susan Pistek;Consumer;94109
CD-12790;Cynthia Delaney;Home Office;92553
RF-19840;Roy Französisch;Consumer;23320
FO-14305;Frank Olsen;Consumer;60623
ER-13855;Elpida Rittenbach;Corporate;28205
PB-19150;Philip Brown;Consumer;10009
LW-17215;Luke Weiss;Consumer;60653
FG-14260;Frank Gastineau;Home Office;19120
BP-11050;Barry Pond;Corporate;60623
SP-20860;Sung Pak;Corporate;75217
JD-15895;Jonathan Doherty;Corporate;89115
FM-14380;Fred McMath;Consumer;79109
MP-17965;Michael Paige;Corporate;6457
HR-14830;Harold Ryan;Corporate;10035
BW-11065;Barry Weirich;Consumer;19120
MS-17710;Maurice Satty;Consumer;93727
SJ-20125;Sanjit Jacobs;Home Office;37064
VS-21820;Vivek Sundaresam;Consumer;27604
DK-13090;Dave Kipp;Consumer;20735
MG-17680;Maureen Gastineau;Home Office;90049
DP-13390;Dennis Pardue;Home Office;89031
CJ-12010;Caroline Jumper;Consumer;94109
CW-11905;Carl Weiss;Home Office;2920
GW-14605;Giulietta Weimer;Consumer;38301
PP-18955;Paul Prost;Home Office;19711
PW-19030;Pauline Webber;Corporate;90036
PW-19030;Pauline Webber;Corporate;13440
CY-12745;Craig Yedwab;Corporate;60610
BW-11110;Bart Watters;Corporate;92105
MB-18085;Mick Brown;Consumer;77036
CR-12820;Cyra Reiten;Home Office;33407
EB-14110;Eugene Barchas;Consumer;90045
SH-19975;Sally Hughsby;Corporate;98103
CV-12295;Christina VanderZanden;Consumer;50315
AT-10735;Annie Thurman;Consumer;10024
AG-10390;Allen Goldenen;Consumer;22204
GM-14500;Gene McClure;Consumer;78577
JK-15205;Jamie Kunitz;Consumer;22204
DW-13540;Don Weiss;Consumer;77070
AS-10090;Adam Shillingsburg;Consumer;75061
TS-21205;Thomas Seio;Corporate;60653
SM-20320;Sean Miller;Home Office;90049
BH-11710;Brosina Hoffman;Consumer;39401
LW-16825;Laurel Workman;Corporate;10024
JA-15970;Joseph Airdo;Consumer;44221
KA-16525;Kelly Andreada;Consumer;98103
TG-21310;Toby Gnade;Consumer;85204
DB-13360;Dennis Bolton;Home Office;84106
LS-17245;Lynn Smith;Consumer;90045
MO-17950;Michael Oakman;Consumer;28540
CA-11965;Carol Adams;Corporate;44107
DB-12910;Daniel Byrd;Home Office;92630
DK-12835;Damala Kotsonis;Corporate;97206
EB-14170;Evan Bailliet;Consumer;28205
DR-12940;Daniel Raglin;Home Office;60505
JS-15685;Jim Sink;Corporate;19140
LC-16870;Lena Cacioppo;Consumer;80229
JP-15520;Jeremy Pistek;Consumer;95616
TS-21655;Trudy Schmidt;Consumer;72701
NM-18445;Nathan Mautz;Home Office;10011
EH-14125;Eugene Hildebrand;Home Office;26003
DC-12850;Dan Campbell;Consumer;38109
DO-13645;Doug O'Connell;Consumer;77036
LS-16975;Lindsay Shagiari;Home Office;75217
RW-19630;Rob Williams;Corporate;94122
RD-19720;Roger Demir;Consumer;95037
RB-19570;Rob Beeghly;Consumer;60174
JE-15715;Joe Elijah;Consumer;44105
PO-19195;Phillina Ober;Home Office;19140
JK-16120;Julie Kriz;Home Office;75043
JP-16135;Julie Prescott;Home Office;92024
Dp-13240;Dean percer;Home Office;6708
JB-16000;Joy Bell-;Consumer;21044
PP-18955;Paul Prost;Home Office;33021
RF-19840;Roy Französisch;Consumer;22153
KH-16330;Katharine Harms;Corporate;10035
EM-14200;Evan Minnotte;Home Office;75217
DK-12835;Damala Kotsonis;Corporate;10024
MC-17425;Mark Cousins;Corporate;97206
RW-19540;Rick Wilson;Corporate;94513
DS-13180;David Smith;Corporate;92037
GA-14725;Guy Armstrong;Consumer;75081
SC-20380;Shahid Collister;Consumer;79907
KD-16345;Katherine Ducich;Consumer;10035
KH-16330;Katharine Harms;Corporate;2151
GG-14650;Greg Guthrie;Corporate;95928
JS-15685;Jim Sink;Corporate;33023
BP-11095;Bart Pistole;Corporate;90049
CC-12610;Corey Catlett;Corporate;80219
SP-20860;Sung Pak;Corporate;19134
JK-15625;Jim Karlsson;Consumer;39212
CC-12100;Chad Cunningham;Home Office;90045
DP-13000;Darren Powers;Consumer;77095
SF-20065;Sandra Flanagan;Consumer;7011
EH-13765;Edward Hooks;Corporate;60623
DN-13690;Duane Noonan;Consumer;98115
PJ-19015;Pauline Johnson;Consumer;11561
MA-17560;Matt Abelman;Home Office;53081
VM-21835;Vivian Mathis;Consumer;33433
MM-18055;Michelle Moray;Consumer;80013
CR-12580;Clay Rozendal;Home Office;92037
BS-11365;Bill Shonely;Corporate;98105
RD-19585;Rob Dowd;Consumer;52001
KD-16270;Karen Daniels;Consumer;90032
AA-10645;Anna Andreadi;Consumer;1852
MC-18100;Mick Crebagga;Consumer;98270
AA-10645;Anna Andreadi;Consumer;73120
QJ-19255;Quincy Jones;Corporate;19134
JM-16195;Justin MacKendrick;Consumer;80013
TB-21625;Trudy Brown;Consumer;10009
NF-18595;Nicole Fjeld;Home Office;43130
BF-11020;Barry Französisch;Corporate;95351
NP-18670;Nora Paige;Consumer;63116
HM-14860;Harry Marie;Corporate;75217
DM-13525;Don Miller;Corporate;10035
JF-15565;Jill Fjeld;Consumer;78207
NM-18520;Neoma Murray;Consumer;79109
AG-10270;Alejandro Grove;Consumer;1841
BF-11275;Beth Fritzler;Corporate;31907
JC-15775;John Castell;Consumer;90032
PV-18985;Paul Van Hugh;Home Office;2138
DO-13645;Doug O'Connell;Consumer;84106
HA-14905;Helen Abelman;Consumer;10035
SH-20395;Shahid Hopkins;Consumer;44221
JM-16195;Justin MacKendrick;Consumer;28403
DK-13225;Dean Katz;Corporate;10035
CM-12715;Craig Molinari;Corporate;19140
BF-10975;Barbara Fisher;Corporate;10009
SF-20965;Sylvia Foulston;Corporate;19134
CB-12025;Cassandra Brandow;Consumer;90049
TC-20980;Tamara Chand;Corporate;11561
LW-17215;Luke Weiss;Consumer;14609
NS-18640;Noel Staavos;Corporate;94109
JM-15250;Janet Martin;Consumer;77340
RF-19345;Randy Ferguson;Corporate;30344
CA-12055;Cathy Armstrong;Home Office;10009
KH-16690;Kristen Hastings;Corporate;97477
LC-16960;Lindsay Castell;Home Office;22204
JL-15130;Jack Lebron;Consumer;28403
DM-12955;Dario Medina;Corporate;85364
MV-18190;Mike Vittorini;Consumer;92404
NS-18640;Noel Staavos;Corporate;21215
AS-10630;Ann Steele;Home Office;98103
MT-17815;Meg Tillman;Consumer;94110
SR-20425;Sharelle Roach;Home Office;10035
DK-13375;Dennis Kane;Consumer;98115
SV-20935;Susan Vittorini;Consumer;87105
RH-19510;Rick Huthwaite;Home Office;90045
SB-20185;Sarah Brown;Consumer;90045
CR-12820;Cyra Reiten;Home Office;77041
EG-13900;Emily Grady;Consumer;19140
RD-19930;Russell D'Ascenzo;Consumer;60623
JM-15865;John Murray;Consumer;76903
LW-16825;Laurel Workman;Corporate;77506
RW-19540;Rick Wilson;Corporate;90049
BG-11695;Brooke Gillingham;Corporate;67846
TT-21220;Thomas Thornton;Consumer;90045
EB-13930;Eric Barreto;Consumer;60653
FP-14320;Frank Preis;Consumer;19134
JA-15970;Joseph Airdo;Consumer;95351
TS-21655;Trudy Schmidt;Consumer;77070
DP-13000;Darren Powers;Consumer;60610
JD-15895;Jonathan Doherty;Corporate;92503
GH-14485;Gene Hale;Corporate;75081
RD-19585;Rob Dowd;Consumer;90008
CS-12490;Cindy Schnelling;Corporate;33801
BF-11215;Benjamin Farhat;Home Office;10035
NK-18490;Neil Knudson;Home Office;19140
AZ-10750;Annie Zypern;Consumer;92037
Co-12640;Corey-Lock;Consumer;73505
AG-10675;Anna Gayman;Consumer;24153
EM-14140;Eugene Moren;Home Office;92704
CA-11965;Carol Adams;Corporate;57701
RB-19360;Raymond Buch;Consumer;98115
RD-19720;Roger Demir;Consumer;6457
MS-17830;Melanie Seite;Consumer;21215
PG-18820;Patrick Gardner;Consumer;92105
KB-16240;Karen Bern;Corporate;79762
RB-19465;Rick Bensley;Home Office;6460
JD-15790;John Dryer;Consumer;7109
JJ-15445;Jennifer Jackson;Consumer;10035
LT-17110;Liz Thompson;Consumer;92105
AH-10690;Anna Häberlin;Corporate;94122
AB-10060;Adam Bellavance;Home Office;98105
FM-14380;Fred McMath;Consumer;39212
GH-14410;Gary Hansen;Home Office;90049
HE-14800;Harold Engle;Corporate;60623
SZ-20035;Sam Zeldin;Home Office;10035
CM-12115;Chad McGuire;Consumer;90008
TG-21310;Toby Gnade;Consumer;98198
DK-12985;Darren Koutras;Consumer;97477
SS-20410;Shahid Shariari;Consumer;19120
BM-11575;Brendan Murry;Corporate;60653
MY-17380;Maribeth Yedwab;Corporate;60623
AG-10900;Arthur Gainer;Consumer;60623
SG-20470;Sheri Gordon;Consumer;20852
CC-12370;Christopher Conant;Consumer;10011
LR-16915;Lena Radford;Consumer;27707
DB-13120;David Bremer;Corporate;93101
LP-17095;Liz Preis;Consumer;37918
KD-16495;Keith Dawkins;Corporate;10024
SA-20830;Sue Ann Reed;Consumer;32114
BG-11035;Barry Gonzalez;Consumer;37211
DM-12955;Dario Medina;Corporate;37211
MC-17845;Michael Chen;Consumer;75220
ML-17395;Marina Lichtenstein;Corporate;37130
RD-19930;Russell D'Ascenzo;Consumer;75217
AB-10015;Aaron Bergman;Consumer;76017
EA-14035;Erin Ashbrook;Corporate;91104
SF-20065;Sandra Flanagan;Consumer;2149
BC-11125;Becky Castell;Home Office;12180
PF-19165;Philip Fox;Consumer;30328
SE-20110;Sanjit Engle;Consumer;95123
CJ-12010;Caroline Jumper;Consumer;32216
PT-19090;Pete Takahito;Consumer;32216
LH-16900;Lena Hernandez;Consumer;10009
BW-11200;Ben Wallace;Consumer;94122
BS-11365;Bill Shonely;Corporate;31907
DP-13390;Dennis Pardue;Home Office;60505
CS-12400;Christopher Schild;Home Office;19134
MS-17365;Maribeth Schnelling;Consumer;60653
DK-12895;Dana Kaydos;Consumer;98103
SN-20560;Skye Norling;Home Office;48066
TC-21475;Tony Chapman;Home Office;72701
AM-10705;Anne McFarland;Consumer;28540
AJ-10960;Astrea Jones;Consumer;10035
KH-16360;Katherine Hughes;Consumer;19901
LP-17095;Liz Preis;Consumer;60505
JE-15715;Joe Elijah;Consumer;10009
MY-18295;Muhammed Yedwab;Corporate;92020
FC-14245;Frank Carlisle;Home Office;45503
ND-18460;Neil Ducich;Corporate;10550
DB-13360;Dennis Bolton;Home Office;44107
LC-16960;Lindsay Castell;Home Office;33614
BD-11725;Bruce Degenhardt;Consumer;31907
MC-17605;Matt Connell;Corporate;28540
SZ-20035;Sam Zeldin;Home Office;60174
DH-13675;Duane Huffman;Home Office;33180
LC-16885;Lena Creighton;Consumer;45373
JO-15145;Jack O'Briant;Corporate;98103
MT-17815;Meg Tillman;Consumer;10011
EB-13750;Edward Becker;Corporate;22204
RS-19765;Roland Schwarz;Corporate;28205
RB-19435;Richard Bierner;Consumer;95661
OT-18730;Olvera Toch;Consumer;48234
GZ-14545;George Zrebassa;Corporate;90036
NL-18310;Nancy Lomonaco;Home Office;94110
BG-11740;Bruce Geld;Consumer;93309
MT-18070;Michelle Tran;Home Office;74133
BC-11125;Becky Castell;Home Office;94122
GW-14605;Giulietta Weimer;Consumer;77036
BD-11500;Bradley Drucker;Consumer;31907
PV-18985;Paul Van Hugh;Home Office;77573
HM-14980;Henry MacAllister;Consumer;27217
EM-14065;Erin Mull;Consumer;10009
SF-20065;Sandra Flanagan;Consumer;75220
SC-20380;Shahid Collister;Consumer;77095
ND-18370;Natalie DeCherney;Consumer;11561
FC-14245;Frank Carlisle;Home Office;33012
KL-16555;Kelly Lampkin;Corporate;60505
XP-21865;Xylona Preis;Consumer;7109
FP-14320;Frank Preis;Consumer;10024
PS-18760;Pamela Stobb;Consumer;1810
CW-11905;Carl Weiss;Home Office;19711
KH-16360;Katherine Hughes;Consumer;22204
TC-20980;Tamara Chand;Corporate;35601
YS-21880;Yana Sorensen;Corporate;92345
CC-12220;Chris Cortes;Consumer;23320
ZD-21925;Zuschuss Donatelli;Consumer;90036
JK-15370;Jay Kimmel;Consumer;35810
GM-14440;Gary McGarr;Consumer;37918
JW-15220;Jane Waco;Corporate;1841
BO-11350;Bill Overfelt;Corporate;19134
XP-21865;Xylona Preis;Consumer;30605
MM-18055;Michelle Moray;Consumer;59405
TS-21655;Trudy Schmidt;Consumer;79907
JL-15235;Janet Lee;Consumer;34741
SZ-20035;Sam Zeldin;Home Office;98105
LR-17035;Lisa Ryan;Corporate;95051
SV-20365;Seth Vernon;Consumer;90049
MG-17890;Michael Granlund;Home Office;93727
NC-18415;Nathan Cano;Consumer;76106
SC-20680;Steve Carroll;Home Office;98105
RO-19780;Rose O'Brian;Consumer;94110
JL-15175;James Lanier;Home Office;94110
PW-19030;Pauline Webber;Corporate;33068
MF-18250;Monica Federle;Corporate;77095
CC-12220;Chris Cortes;Consumer;60653
MH-17440;Mark Haberlin;Corporate;77036
CD-12790;Cynthia Delaney;Home Office;6484
CV-12805;Cynthia Voltz;Corporate;94601
TB-21625;Trudy Brown;Consumer;6040
DG-13300;Deirdre Greer;Corporate;7050
RD-19810;Ross DeVincentis;Home Office;44312
JB-16045;Julia Barnett;Home Office;6810
EJ-14155;Eva Jacobs;Consumer;2038
BD-11620;Brian DeCherney;Consumer;28403
MR-17545;Mathew Reese;Home Office;77095
SR-20425;Sharelle Roach;Home Office;45503
TH-21100;Thea Hendricks;Consumer;85301
BD-11635;Brian Derr;Consumer;10009
SM-20950;Suzanne McNair;Corporate;90036
HE-14800;Harold Engle;Corporate;19711
JK-15640;Jim Kriz;Home Office;92404
ON-18715;Odella Nelson;Corporate;27217
TH-21100;Thea Hendricks;Consumer;24153
MD-17350;Maribeth Dona;Consumer;75217
AH-10075;Adam Hart;Corporate;76017
ML-17755;Max Ludwig;Home Office;52302
LB-16795;Laurel Beltran;Home Office;98105
NP-18670;Nora Paige;Consumer;8701
EB-13750;Edward Becker;Corporate;45231
RP-19390;Resi Pölking;Consumer;80229
DC-12850;Dan Campbell;Consumer;48066
DJ-13510;Don Jones;Corporate;85281
CL-12565;Clay Ludtke;Consumer;19601
NC-18340;Nat Carroll;Consumer;55124
KN-16450;Kean Nguyen;Corporate;21215
SC-20260;Scott Cohen;Corporate;78415
AM-10705;Anne McFarland;Consumer;89115
RA-19945;Ryan Akin;Consumer;44105
MM-17260;Magdelene Morse;Consumer;98105
BN-11470;Brad Norvell;Corporate;60623
JB-16045;Julia Barnett;Home Office;43229
DB-13615;Doug Bickford;Consumer;85705
JB-16045;Julia Barnett;Home Office;19120
AH-10075;Adam Hart;Corporate;2920
AI-10855;Arianne Irving;Consumer;94122
TH-21115;Thea Hudgings;Corporate;77070
JE-15610;Jim Epp;Corporate;90049
TH-21235;Tiffany House;Corporate;60653
JE-15715;Joe Elijah;Consumer;77070
AT-10735;Annie Thurman;Consumer;6010
JH-15820;John Huston;Consumer;49423
DR-12940;Daniel Raglin;Home Office;87105
AB-10165;Alan Barnes;Consumer;80027
MC-18100;Mick Crebagga;Consumer;10024
IG-15085;Ivan Gibson;Consumer;6360
FH-14275;Frank Hawley;Corporate;94122
AS-10285;Alejandro Savely;Corporate;46060
PN-18775;Parhena Norris;Home Office;37042
GM-14500;Gene McClure;Consumer;33021
NC-18625;Noah Childs;Corporate;17403
TW-21025;Tamara Willingham;Home Office;85204
BF-11020;Barry Französisch;Corporate;10024
TT-21460;Tonja Turnell;Home Office;94110
SW-20245;Scot Wooten;Consumer;90036
PG-18820;Patrick Gardner;Consumer;68104
DP-13390;Dennis Pardue;Home Office;19120
DJ-13510;Don Jones;Corporate;10024
EN-13780;Edward Nazzal;Consumer;49505
PB-19150;Philip Brown;Consumer;98115
BD-11560;Brendan Dodson;Home Office;93727
SE-20110;Sanjit Engle;Consumer;22204
AT-10735;Annie Thurman;Consumer;90049
CC-12685;Craig Carroll;Consumer;79424
AS-10225;Alan Schoenberger;Corporate;80501
AB-10150;Aimee Bixby;Consumer;10701
DH-13075;Dave Hallsten;Corporate;90045
SR-20740;Steven Roelle;Home Office;90049
NR-18550;Nick Radford;Consumer;79109
SJ-20125;Sanjit Jacobs;Home Office;75217
LC-16885;Lena Creighton;Consumer;10035
NS-18640;Noel Staavos;Corporate;77041
NS-18640;Noel Staavos;Corporate;32839
HG-14965;Henry Goldwyn;Corporate;41042
SF-20200;Sarah Foster;Consumer;10009
EM-14065;Erin Mull;Consumer;75034
DO-13645;Doug O'Connell;Consumer;7501
MY-18295;Muhammed Yedwab;Corporate;53209
DB-13615;Doug Bickford;Consumer;94109
SP-20920;Susan Pistek;Consumer;43229
ME-17320;Maria Etezadi;Home Office;90008
BS-11755;Bruce Stewart;Consumer;48227
KS-16300;Karen Seio;Corporate;31907
CC-12475;Cindy Chapman;Consumer;94122
HD-14785;Harold Dahlen;Home Office;19143
KB-16315;Karl Braun;Consumer;90008
HR-14830;Harold Ryan;Corporate;19140
TB-21625;Trudy Brown;Consumer;10035
DS-13180;David Smith;Corporate;31907
GB-14530;George Bell;Corporate;80013
VB-21745;Victoria Brennan;Corporate;77041
MC-17425;Mark Cousins;Corporate;60623
CB-12025;Cassandra Brandow;Consumer;35601
PM-18940;Paul MacIntyre;Consumer;22153
DC-13285;Debra Catini;Consumer;33317
LA-16780;Laura Armstrong;Corporate;77041
DJ-13420;Denny Joy;Corporate;53209
MH-18115;Mick Hernandez;Home Office;32771
BG-11035;Barry Gonzalez;Consumer;75056
SV-20365;Seth Vernon;Consumer;45373
DP-13105;Dave Poirier;Corporate;11550
SR-20740;Steven Roelle;Home Office;75081
BT-11680;Brian Thompson;Consumer;77041
JK-15640;Jim Kriz;Home Office;94110
ST-20530;Shui Tom;Consumer;34952
TS-21505;Tony Sayre;Consumer;3301
CM-12190;Charlotte Melton;Consumer;55901
MC-17590;Matt Collister;Corporate;78666
MH-17440;Mark Haberlin;Corporate;92025
RD-19720;Roger Demir;Consumer;19134
KB-16240;Karen Bern;Corporate;90049
FC-14335;Fred Chung;Corporate;19140
BD-11770;Bryan Davis;Consumer;19120
FH-14365;Fred Hopkins;Corporate;11550
SO-20335;Sean O'Donnell;Consumer;80634
PM-19135;Peter McVee;Home Office;32216
GD-14590;Giulietta Dortch;Corporate;22204
PA-19060;Pete Armstrong;Home Office;94122
LS-17200;Luke Schmidt;Corporate;93727
JL-15175;James Lanier;Home Office;89502
CA-12310;Christine Abelman;Corporate;78207
CM-12160;Charles McCrossin;Consumer;2740
BT-11440;Bobby Trafton;Consumer;10035
SE-20110;Sanjit Engle;Consumer;93030
HG-14965;Henry Goldwyn;Corporate;90036
PF-19165;Philip Fox;Consumer;94601
BD-11770;Bryan Davis;Consumer;98026
BT-11395;Bill Tyler;Corporate;90004
EM-14095;Eudokia Martin;Corporate;10024
LC-17050;Liz Carlisle;Consumer;75217
FH-14275;Frank Hawley;Corporate;37064
CM-12235;Chris McAfee;Consumer;85023
FM-14380;Fred McMath;Consumer;33178
HG-14965;Henry Goldwyn;Corporate;80906
AG-10525;Andy Gerbode;Corporate;10011
OT-18730;Olvera Toch;Consumer;18018
SV-20365;Seth Vernon;Consumer;19140
JM-16195;Justin MacKendrick;Consumer;40214
HM-14980;Henry MacAllister;Consumer;98105
PO-19180;Philisse Overcash;Home Office;53142
KC-16675;Kimberly Carter;Corporate;42420
DB-13120;David Bremer;Corporate;75217
SV-20935;Susan Vittorini;Consumer;85345
NS-18640;Noel Staavos;Corporate;28540
MH-17455;Mark Hamilton;Consumer;90032
RR-19525;Rick Reed;Corporate;37211
RH-19555;Ritsa Hightower;Consumer;28205
RP-19390;Resi Pölking;Consumer;98103
KB-16600;Ken Brennan;Corporate;60623
MH-17620;Matt Hagelstein;Corporate;45231
HZ-14950;Henia Zydlo;Consumer;33311
JG-15160;James Galang;Consumer;77041
AB-10165;Alan Barnes;Consumer;90712
HJ-14875;Heather Jas;Home Office;94122
CJ-11875;Carl Jackson;Corporate;19140
ED-13885;Emily Ducich;Home Office;98115
KB-16315;Karl Braun;Consumer;44105
JS-16030;Joy Smith;Consumer;62521
PO-18850;Patrick O'Brill;Consumer;76063
RD-19810;Ross DeVincentis;Home Office;77070
JD-15895;Jonathan Doherty;Corporate;23223
SR-20740;Steven Roelle;Home Office;22204
TZ-21580;Tracy Zic;Consumer;94122
TN-21040;Tanja Norvell;Home Office;92024
PW-19030;Pauline Webber;Corporate;13601
AH-10075;Adam Hart;Corporate;90036
AY-10555;Andy Yotov;Corporate;19140
SP-20650;Stephanie Phelps;Corporate;44312
ED-13885;Emily Ducich;Home Office;94110
CR-12625;Corey Roper;Home Office;49505
CS-12400;Christopher Schild;Home Office;94109
TS-21205;Thomas Seio;Corporate;37211
RP-19390;Resi Pölking;Consumer;19120
NF-18475;Neil Französisch;Home Office;89502
PP-18955;Paul Prost;Home Office;10009
JD-16150;Justin Deggeller;Corporate;90008
EJ-14155;Eva Jacobs;Consumer;92037
PW-19240;Pierre Wener;Consumer;94110
TS-21430;Tom Stivers;Corporate;92105
BM-11650;Brian Moss;Corporate;44035
AW-10930;Arthur Wiediger;Home Office;77070
MH-17290;Marc Harrigan;Home Office;33178
SW-20275;Scott Williamson;Consumer;98115
SP-20860;Sung Pak;Corporate;37130
SC-20695;Steve Chapman;Corporate;63116
PW-19030;Pauline Webber;Corporate;98105
CS-12250;Chris Selesnick;Corporate;10024
RP-19855;Roy Phan;Corporate;55125
CS-12175;Charles Sheldon;Corporate;37421
MJ-17740;Max Jones;Consumer;19140
JG-15160;James Galang;Consumer;70506
AG-10765;Anthony Garverick;Home Office;46226
CK-12205;Chloris Kastensmidt;Consumer;97123
HD-14785;Harold Dahlen;Home Office;2138
BO-11350;Bill Overfelt;Corporate;92105
LC-16885;Lena Creighton;Consumer;10009
RB-19465;Rick Bensley;Home Office;32303
JD-16015;Joy Daniels;Consumer;43615
MF-17665;Maureen Fritzler;Corporate;21044
BF-11170;Ben Ferrer;Home Office;30318
FO-14305;Frank Olsen;Consumer;95823
BB-11545;Brenda Bowman;Corporate;76106
IL-15100;Ivan Liston;Consumer;43229
PO-19180;Philisse Overcash;Home Office;80027
DB-13555;Dorothy Badders;Corporate;27604
LC-16960;Lindsay Castell;Home Office;10024
MP-18175;Mike Pelletier;Home Office;60623
EA-14035;Erin Ashbrook;Corporate;77340
BM-11785;Bryan Mills;Consumer;97301
CM-12715;Craig Molinari;Corporate;77070
JD-16150;Justin Deggeller;Corporate;83301
AS-10630;Ann Steele;Home Office;37918
CM-11815;Candace McMahon;Corporate;85023
JE-15715;Joe Elijah;Consumer;28110
AG-10525;Andy Gerbode;Corporate;23223
BP-11095;Bart Pistole;Corporate;90008
MJ-17740;Max Jones;Consumer;84057
VM-21685;Valerie Mitchum;Home Office;05408
KT-16480;Kean Thornton;Consumer;19134
CS-12250;Chris Selesnick;Corporate;60623
AB-10015;Aaron Bergman;Consumer;73120
AH-10030;Aaron Hawkins;Corporate;10035
DO-13435;Denny Ordway;Consumer;84106
MC-17590;Matt Collister;Corporate;13501
JF-15190;Jamie Frazer;Consumer;19134
SM-20950;Suzanne McNair;Corporate;90004
SP-20650;Stephanie Phelps;Corporate;49201
CK-12760;Cyma Kinney;Corporate;85301
PW-19240;Pierre Wener;Consumer;19805
EB-14170;Evan Bailliet;Consumer;78745
DK-13090;Dave Kipp;Consumer;32839
TB-21055;Ted Butterfield;Consumer;19601
AG-10900;Arthur Gainer;Consumer;19134
BB-11545;Brenda Bowman;Corporate;63301
VP-21760;Victoria Pisteka;Corporate;46203
RP-19270;Rachel Payne;Corporate;98115
DH-13675;Duane Huffman;Home Office;22801
SW-20455;Shaun Weien;Consumer;14609
KF-16285;Karen Ferguson;Home Office;30328
JR-16210;Justin Ritter;Corporate;94110
JC-16105;Julie Creighton;Corporate;55407
BP-11290;Beth Paige;Consumer;43229
FA-14230;Frank Atkinson;Corporate;27604
DN-13690;Duane Noonan;Consumer;10011
FO-14305;Frank Olsen;Consumer;19143
DP-13105;Dave Poirier;Corporate;83642
JW-15220;Jane Waco;Corporate;95823
TT-21460;Tonja Turnell;Home Office;28205
SN-20560;Skye Norling;Home Office;7501
JM-15865;John Murray;Consumer;22204
SB-20185;Sarah Brown;Consumer;60653
CC-12475;Cindy Chapman;Consumer;92037
SH-19975;Sally Hughsby;Corporate;98105
RB-19435;Richard Bierner;Consumer;43229
TC-21295;Toby Carlisle;Consumer;77095
CT-11995;Carol Triggs;Consumer;75061
GZ-14470;Gary Zandusky;Consumer;7960
AM-10360;Alice McCarthy;Corporate;90008
AH-10120;Adrian Hane;Home Office;60505
MY-18295;Muhammed Yedwab;Corporate;27707
BS-11590;Brendan Sweed;Corporate;43229
BB-10990;Barry Blumstein;Corporate;90036
ML-17755;Max Ludwig;Home Office;95207
FC-14245;Frank Carlisle;Home Office;65203
CR-12625;Corey Roper;Home Office;31907
LC-16960;Lindsay Castell;Home Office;92037
